time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-22T06:23:13.000Z,60.4973,-147.5231,25.6,1.4,ml,,,,0.93,ak,ak13490314,2016-04-22T06:48:44.560Z,"70km ESE of Whittier, Alaska",earthquake,0.8,0.3,,,automatic,ak,ak
2016-04-22T06:15:15.216Z,41.922,-119.6318,4.2,1.6,ml,6,187.49,0.124,0.1383,nn,nn00541425,2016-04-23T20:57:46.530Z,"66km ESE of Lakeview, Oregon",earthquake,4.33,7.1,0.41,5,reviewed,nn,nn
2016-04-22T06:11:19.450Z,47.4026667,-122.03,14.69,1.4,ml,19,87,0.0932,0.14,uw,uw61129407,2016-04-22T17:13:42.850Z,"1km NE of Maple Valley, Washington",earthquake,0.4,0.68,0.121,21,reviewed,uw,uw
2016-04-22T06:00:35.000Z,60.4538,-153.0711,1.4,2.1,ml,,,,0.82,ak,ak13490311,2016-04-22T06:48:46.021Z,"18km W of Redoubt Volcano, Alaska",earthquake,1.4,0.6,,,automatic,ak,ak
2016-04-22T05:52:29.000Z,61.5687,-150.8402,61.1,1.4,ml,,,,0.32,ak,ak13490292,2016-04-22T06:48:45.272Z,"46km WSW of Willow, Alaska",earthquake,1.1,1.5,,,automatic,ak,ak
2016-04-22T05:46:29.000Z,61.8245,-150.8947,56.7,1.4,ml,,,,0.46,ak,ak13490290,2016-04-23T00:40:38.333Z,"46km W of Willow, Alaska",earthquake,0.8,0.8,,,reviewed,ak,ak
2016-04-22T05:46:08.000Z,61.2158,-147.5986,19.2,1.3,ml,,,,0.51,ak,ak13490289,2016-04-22T06:48:46.677Z,"67km W of Valdez, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-22T05:45:48.700Z,19.5177,-65.7136,109,3.7,Md,11,295.2,1.27111613,0.5,pr,pr16113001,2016-04-22T06:27:18.354Z,"121km N of Loiza, Puerto Rico",earthquake,8.5,12.7,0,4,reviewed,pr,pr
2016-04-22T05:43:17.780Z,37.4865,-118.846,11.72,1.46,md,35,114,0.1042,0.04,nc,nc72625990,2016-04-26T03:41:02.284Z,"21km SSE of Mammoth Lakes, California",earthquake,0.36,0.82,0.304,31,reviewed,nc,nc
2016-04-22T05:28:24.960Z,40.5262,144.6629,28.24,4.5,mb,,134,1.87,0.45,us,us20005krv,2016-04-22T05:54:49.811Z,"251km ENE of Miyako, Japan",earthquake,4.8,6.4,0.113,23,reviewed,us,us
2016-04-22T05:07:21.880Z,37.687,-119.3831667,14.29,1.54,md,16,153,0.2472,0.1,nc,nc72625975,2016-04-23T20:58:40.441Z,"23km ESE of Yosemite Valley, California",earthquake,0.61,1.8,0.114,14,reviewed,nc,nc
2016-04-22T04:54:53.090Z,37.5186653,-118.7848358,6.74,1.92,md,28,94,0.059,0.04,nc,nc72625965,2016-04-23T20:58:16.665Z,"22km SE of Mammoth Lakes, California",earthquake,0.26,0.71,0.2,25,automatic,nc,nc
2016-04-22T04:47:49.010Z,-7.042,129.6734,154.21,5,mb,,43,4.832,0.92,us,us20005krh,2016-04-22T05:06:32.647Z,"207km WNW of Saumlaki, Indonesia",earthquake,8.1,3.9,0.068,69,reviewed,us,us
2016-04-22T04:44:28.010Z,32.8201667,-115.5963333,10.95,1.92,ml,27,74,0.08644,0.23,ci,ci37335399,2016-04-22T13:43:31.580Z,"4km SW of Imperial, CA",earthquake,0.32,0.57,0.144,49,reviewed,ci,ci
2016-04-22T04:32:48.000Z,57.9775,-155.6033,100,3.1,ml,,,,,ak,ak13490227,2016-04-22T05:23:24.519Z,"100km SE of King Salmon, Alaska",earthquake,,,,,automatic,ak,ak
2016-04-22T04:31:34.060Z,-0.4151,-80.5863,10.98,5,mb,,97,2.09,1.12,us,us20005krb,2016-04-22T04:50:54.010Z,"27km NW of Bahia de Caraquez, Ecuador",earthquake,6.5,4.3,0.032,316,reviewed,us,us
2016-04-22T04:24:03.000Z,59.8786,-148.5081,0,2.1,ml,,,,0.84,ak,ak13490202,2016-04-22T05:22:30.493Z,"57km ESE of Seward, Alaska",earthquake,0.9,0.4,,,automatic,ak,ak
2016-04-22T04:19:18.000Z,61.1846,-150.0374,1,1.3,ml,,,,0.65,ak,ak13490201,2016-04-22T05:22:29.785Z,"8km WSW of Anchorage, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-22T04:14:53.100Z,18.403,-64.4131,94,2.5,Md,3,349.2,0.34764801,0.23,pr,pr16113002,2016-04-22T07:44:56.636Z,"21km E of Road Town, British Virgin Islands",earthquake,10.3,1.9,0,3,reviewed,pr,pr
2016-04-22T04:14:27.600Z,33.8953333,-117.7821667,12.03,1.02,ml,35,88,0.06689,0.13,ci,ci37335391,2016-04-26T00:39:52.730Z,"3km ENE of Yorba Linda, CA",earthquake,0.2,0.42,0.109,20,reviewed,ci,ci
2016-04-22T03:53:55.120Z,43.2313333,-110.7668333,5.08,1.71,ml,12,100,0.145,0.11,mb,mb80137444,2016-04-22T14:03:35.100Z,"5km SSE of Hoback, Wyoming",earthquake,0.86,1.75,0.236,12,reviewed,mb,mb
2016-04-22T03:45:32.890Z,38.8366667,-122.8365,2.1,1.79,md,46,54,0.002076,0.07,nc,nc72625930,2016-04-26T02:50:02.180Z,"9km W of Cobb, California",earthquake,0.18,0.24,0.087,17,reviewed,nc,nc
2016-04-22T03:20:13.330Z,-0.2879,-80.5089,10,5.8,mwp,,77,2.03,0.76,us,us20005kqp,2016-04-22T23:27:13.000Z,"36km NNW of Bahia de Caraquez, Ecuador",earthquake,6,1.9,,,reviewed,us,us
2016-04-22T03:03:43.690Z,32.8178333,-115.5966667,8.94,1.5,ml,23,119,0.08873,0.16,ci,ci37335383,2016-04-22T13:26:16.470Z,"4km SW of Imperial, CA",earthquake,0.25,0.64,0.175,22,reviewed,ci,ci
2016-04-22T03:03:41.610Z,-0.3283,-80.5427,10,6,mwp,,77,2.069,1.09,us,us20005kqh,2016-04-22T23:25:41.000Z,"33km NNW of Bahia de Caraquez, Ecuador",earthquake,6.3,1.8,0.018,334,reviewed,us,us
2016-04-22T03:00:39.910Z,36.856,-97.6244,5,2.8,mb_lg,,38,0.188,0.47,us,us20005kqf,2016-04-22T03:09:19.246Z,"11km ENE of Medford, Oklahoma",earthquake,1.6,2,0.066,60,reviewed,us,us
2016-04-22T02:47:56.820Z,38.8135,-122.8205,3,1.65,md,50,71,0.008207,0.06,nc,nc72625895,2016-04-26T03:15:03.221Z,"6km NW of The Geysers, California",earthquake,0.14,0.18,0.149,17,reviewed,nc,nc
2016-04-22T02:43:06.900Z,10.0464,93.8693,44.12,4.6,mb,,211,1.944,0.74,us,us20005kqe,2016-04-22T03:48:15.489Z,"217km SE of Port Blair, India",earthquake,8.7,11.4,0.141,15,reviewed,us,us
2016-04-22T02:40:04.250Z,34.3421667,-117.008,4.41,1.21,ml,42,58,0.08501,0.16,ci,ci37335375,2016-04-22T03:33:36.885Z,"12km SSW of Lucerne Valley, CA",earthquake,0.2,0.44,0.109,33,reviewed,ci,ci
2016-04-22T02:39:48.950Z,34.3415,-117.0128333,4.58,1.05,ml,28,68,0.08455,0.12,ci,ci37335367,2016-04-26T00:25:11.041Z,"12km SSW of Lucerne Valley, CA",earthquake,0.2,0.73,0.137,14,reviewed,ci,ci
2016-04-22T02:35:56.000Z,62.9844,-151.5433,0,1.4,ml,,,,0.49,ak,ak13490147,2016-04-22T03:21:56.006Z,"104km NW of Talkeetna, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-22T02:35:42.129Z,37.1677,-114.7722,0,1,ml,8,113.76,0.326,0.1352,nn,nn00541408,2016-04-23T20:57:27.793Z,"41km ESE of Alamo, Nevada",earthquake,2.06,,0.43,5,reviewed,nn,nn
2016-04-22T02:31:33.000Z,62.9764,-151.655,0,1.5,ml,,,,0.56,ak,ak13490145,2016-04-22T03:21:54.954Z,"107km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-22T02:27:20.130Z,36.4703333,-89.58,7.56,1.29,md,19,49,0.04369,0.05,nm,nm60138246,2016-04-22T13:13:35.270Z,"11km ENE of Portageville, Missouri",earthquake,0.39,0.77,0.144,8,reviewed,nm,nm
2016-04-22T02:21:52.190Z,45.036,-111.8456667,5.89,1.04,ml,6,164,0.241,0.13,mb,mb80137424,2016-04-22T14:34:02.070Z,"29km SSE of Virginia City, Montana",earthquake,0.92,8.12,0.121,3,reviewed,mb,mb
2016-04-22T02:18:48.000Z,60.9747,-150.9183,55.5,2.1,ml,,,,0.71,ak,ak13490139,2016-04-22T03:21:57.431Z,"37km NNE of Nikiski, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-22T02:14:50.180Z,33.9186667,-116.7906667,16.27,1.13,ml,52,46,0.08504,0.11,ci,ci37335351,2016-04-22T03:18:55.610Z,"0km WNW of Cabazon, CA",earthquake,0.12,0.35,0.125,40,reviewed,ci,ci
2016-04-22T02:10:02.000Z,61.4136,-140.2109,0,1.3,ml,,,,0.73,ak,ak13490137,2016-04-22T03:21:56.719Z,"163km WNW of Haines Junction, Canada",earthquake,0.2,0.6,,,automatic,ak,ak
2016-04-22T02:06:53.340Z,36.7998352,-121.2191696,9.05,2.06,md,37,86,0.1076,0.08,nc,nc72625865,2016-04-22T04:41:05.779Z,"13km E of Ridgemark, California",earthquake,0.21,0.86,0.15,31,automatic,nc,nc
2016-04-22T01:42:34.660Z,32.8196667,-115.5946667,11.21,1.34,ml,16,118,0.08644,0.15,ci,ci37335343,2016-04-22T02:39:54.697Z,"4km SW of Imperial, CA",earthquake,0.33,0.6,0.163,21,reviewed,ci,ci
2016-04-22T01:41:48.400Z,19.1912,-64.4363,44,3.1,Md,8,316.8,0.91179001,0.38,pr,pr16113000,2016-04-22T04:27:52.212Z,"87km NNE of Road Town, British Virgin Islands",earthquake,9.1,22.8,0,5,reviewed,pr,pr
2016-04-22T01:36:18.000Z,51.4231,-177.7678,25.7,2.1,ml,,,,0.32,ak,ak13490135,2016-04-22T17:39:26.538Z,"57km SSE of Tanaga Volcano, Alaska",earthquake,2.1,55,,,reviewed,ak,ak
2016-04-22T01:31:20.490Z,38.8248329,-122.8566666,2.6,1.03,md,15,74,0.002713,0.03,nc,nc72625845,2016-04-22T01:49:05.395Z,"10km WNW of The Geysers, California",earthquake,0.35,0.56,0.01,4,automatic,nc,nc
2016-04-22T01:24:33.360Z,32.8195,-115.5916667,13.38,2.4,ml,51,66,0.08579,0.22,ci,ci37335335,2016-04-22T01:44:34.520Z,"4km SW of Imperial, CA",earthquake,0.21,0.42,0.18,24,reviewed,ci,ci
2016-04-22T01:11:48.000Z,61.406,-140.0336,14.6,1.2,ml,,,,0.4,ak,ak13490118,2016-04-22T01:57:32.060Z,"154km WNW of Haines Junction, Canada",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-22T00:53:42.160Z,34.1226667,-116.9721667,5.3,1.09,ml,29,63,0.04183,0.11,ci,ci37335327,2016-04-22T01:04:59.220Z,"12km NNE of Yucaipa, CA",earthquake,0.16,0.3,0.095,21,reviewed,ci,ci
2016-04-22T00:36:05.100Z,37.6056667,-121.6426667,9.72,1.25,md,20,134,0.09224,0.05,nc,nc72625825,2016-04-23T04:42:03.091Z,"13km SE of Livermore, California",earthquake,0.22,0.92,0.172,21,reviewed,nc,nc
2016-04-22T00:28:22.220Z,26.3079,140.5803,398.59,4.2,mb,,115,1.635,0.55,us,us20005kpx,2016-04-25T22:45:00.899Z,"184km WSW of Chichi-shima, Japan",earthquake,12.1,7.6,0.057,84,reviewed,us,us
2016-04-22T00:14:54.650Z,37.5733333,-121.9598333,8.16,1.16,md,19,63,0.03476,0.05,nc,nc72625815,2016-04-23T00:27:05.076Z,"3km NE of Fremont, California",earthquake,0.17,0.26,0.158,15,reviewed,nc,nc
2016-04-22T00:13:43.380Z,39.284,-111.5865,11.88,1.29,md,7,125,0.284,0.06,uu,uu60146077,2016-04-22T22:40:37.750Z,"4km ENE of Manti, Utah",earthquake,0.61,2.94,0.216,7,reviewed,uu,uu
2016-04-22T00:04:21.400Z,47.4035,-122.0503333,14.83,1.33,ml,19,91,0.1509,0.16,uw,uw61129312,2016-04-22T20:26:23.300Z,"1km NNW of Maple Valley, Washington",earthquake,0.33,1.13,0.094,19,reviewed,uw,uw
2016-04-21T23:48:01.110Z,45.5418333,-122.6785,13.75,1.18,ml,13,124,0.3644,0.18,uw,uw61129302,2016-04-26T18:08:54.480Z,"2km N of Portland, Oregon",earthquake,0.42,4.62,0.248,4,reviewed,uw,uw
2016-04-21T23:24:13.250Z,34.0606667,-117.2638333,17.56,1.05,ml,37,61,0.102,0.09,ci,ci37335287,2016-04-22T00:56:26.965Z,"1km N of Loma Linda, CA",earthquake,0.13,0.29,0.115,17,reviewed,ci,ci
2016-04-21T23:20:06.660Z,33.3325,-116.1926667,7.76,1.24,ml,42,46,0.1462,0.19,ci,ci37335279,2016-04-22T00:33:26.516Z,"17km SSW of Oasis, CA",earthquake,0.2,1.01,0.176,24,reviewed,ci,ci
2016-04-21T22:55:01.390Z,19.8456667,-155.5625,23.546,3.05,ml,25,112,0.0901,0.12,hv,hv61237451,2016-04-23T22:27:51.040Z,"22km SSE of Waimea, Hawaii",earthquake,0.56,0.92,0.225,10,reviewed,hv,hv
2016-04-21T22:54:58.970Z,36.1035004,-120.6804962,1.58,2.09,md,29,70,0.03586,0.07,nc,nc72625765,2016-04-22T02:23:05.479Z,"29km W of Coalinga, California",earthquake,0.32,0.86,0.3,15,automatic,nc,nc
2016-04-21T22:53:54.000Z,51.6408,-178.5141,5.4,2.1,ml,,,,0.49,ak,ak13490103,2016-04-22T17:39:19.609Z,"37km SW of Tanaga Volcano, Alaska",earthquake,1.1,1,,,reviewed,ak,ak
2016-04-21T22:39:26.000Z,60.4016,-140.9947,12.6,1.3,ml,,,,0.93,ak,ak13490100,2016-04-21T23:22:46.853Z,"87km ENE of Cape Yakataga, Alaska",earthquake,0.6,0.2,,,automatic,ak,ak
2016-04-21T22:28:02.560Z,51.5898,-178.3274,5.12,3.9,mb,,213,0.776,0.88,us,us20005kp6,2016-04-23T22:23:15.129Z,"35km SSW of Tanaga Volcano, Alaska",earthquake,10.1,12.3,0.066,60,reviewed,us,us
2016-04-21T21:57:31.000Z,62.5769,-149.7555,60.8,1.3,ml,,,,3.92,ak,ak13490086,2016-04-22T17:39:18.024Z,"33km NNE of Talkeetna, Alaska",earthquake,1,0.9,,,reviewed,ak,ak
2016-04-21T21:51:00.839Z,41.1311,-116.4384,0,2.2,ml,6,290.15,0.119,0.3202,nn,nn00541380,2016-04-22T04:16:14.065Z,"54km NNW of Carlin, Nevada",explosion,,0,0.89,5,reviewed,nn,nn
2016-04-21T21:33:27.000Z,63.3504,-149.9341,93.4,1.4,ml,,,,0.72,ak,ak13490073,2016-04-21T22:36:34.503Z,"49km W of Cantwell, Alaska",earthquake,1.4,1.4,,,automatic,ak,ak
2016-04-21T21:16:53.630Z,51.505,155.0211,253.61,4.3,mb,,99,2.298,0.7,us,us20005knh,2016-04-23T22:07:41.263Z,"103km W of Ozernovskiy, Russia",earthquake,7,8.7,0.061,75,reviewed,us,us
2016-04-21T21:11:54.330Z,38.8148346,-122.8199997,2.94,1.02,md,18,76,0.009323,0.03,nc,nc72625655,2016-04-21T21:31:04.401Z,"6km NW of The Geysers, California",earthquake,0.27,0.53,0.05,5,automatic,nc,nc
2016-04-21T20:42:29.140Z,46.936,-113.0053333,11.05,1.37,ml,19,83,0.129,0.22,mb,mb80137334,2016-04-21T21:40:51.920Z,"24km W of Lincoln, Montana",earthquake,0.4,0.91,0.067,4,reviewed,mb,mb
2016-04-21T20:30:46.100Z,44.0658333,-121.21,-1.52,1.96,ml,13,218,0.08492,0.33,uw,uw61129217,2016-04-26T18:00:34.830Z,"8km E of Bend, Oregon",explosion,1.99,31.61,0.135,18,reviewed,uw,uw
2016-04-21T20:29:52.711Z,38.2259,-119.0957,0,1,ml,7,206.77,0.186,0.1183,nn,nn00541393,2016-04-22T04:14:02.750Z,"12km ESE of Bridgeport, California",earthquake,3.84,,0,1,reviewed,nn,nn
2016-04-21T20:27:51.730Z,46.7136,150.5646,192.81,4.2,mb,,173,5.361,0.66,us,us20005kmp,2016-04-21T21:55:37.723Z,"265km NE of Kuril'sk, Russia",earthquake,11.4,9.7,0.072,54,reviewed,us,us
2016-04-21T20:20:28.000Z,64.7449,-149.2691,22.8,1,ml,,,,0.27,ak,ak13490050,2016-04-21T21:07:44.495Z,"19km NNW of North Nenana, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-21T20:12:08.280Z,38.8209991,-122.7985001,2.65,1.09,md,19,78,0.009352,0.02,nc,nc72625625,2016-04-21T20:26:04.636Z,"6km W of Cobb, California",earthquake,0.24,0.48,0.07,4,automatic,nc,nc
2016-04-21T20:11:45.000Z,64.5258,-148.8986,15.2,1,ml,,,,0.73,ak,ak13490047,2016-04-21T21:07:40.679Z,"11km ESE of North Nenana, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-21T19:47:38.160Z,38.8015,-122.7543333,0.53,1.12,md,35,49,0.02053,0.04,nc,nc72625615,2016-04-22T23:07:02.527Z,"2km N of The Geysers, California",earthquake,0.12,0.31,0.17,11,reviewed,nc,nc
2016-04-21T19:43:38.970Z,36.5228,-98.6881,4.35,2.7,mb_lg,,55,0.041,0.33,us,us20005kla,2016-04-21T20:07:34.040Z,"31km S of Alva, Oklahoma",earthquake,0.7,2.5,0.142,13,reviewed,us,us
2016-04-21T19:43:22.000Z,62.2224,-149.6784,46.2,1.8,ml,,,,0.63,ak,ak13490044,2016-04-21T20:26:03.692Z,"11km NE of Y, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-21T19:41:08.280Z,38.8035,-122.7508333,0.42,1.37,md,49,45,0.01752,0.08,nc,nc72625595,2016-04-25T23:47:01.585Z,"2km N of The Geysers, California",earthquake,0.11,0.23,0.147,17,reviewed,nc,nc
2016-04-21T19:38:48.710Z,38.805,-122.75,0.54,1.38,md,50,52,0.01589,0.08,nc,nc72625565,2016-04-25T22:56:05.462Z,"3km SW of Cobb, California",earthquake,0.11,0.21,0.238,17,reviewed,nc,nc
2016-04-21T19:38:07.090Z,38.804,-122.7558333,0.72,1.33,md,43,50,0.01903,0.06,nc,nc72625585,2016-04-25T22:09:03.368Z,"2km N of The Geysers, California",earthquake,0.11,0.23,0.262,10,reviewed,nc,nc
2016-04-21T19:37:43.250Z,38.805,-122.7573333,-0.11,1.62,md,27,71,0.01896,0.07,nc,nc72625575,2016-04-26T18:15:58.837Z,"3km WSW of Cobb, California",earthquake,0.16,0.51,0.136,5,reviewed,nc,nc
2016-04-21T19:37:07.170Z,38.801,-122.7535,-0.46,2.83,md,65,42,0.02067,0.11,nc,nc72625560,2016-04-26T21:02:02.955Z,"2km N of The Geysers, California",earthquake,0.11,0.36,0.188,59,reviewed,nc,nc
2016-04-21T19:20:43.500Z,36.446,-118.2073333,8.42,1.53,ml,18,190,0.1027,0.15,ci,ci37335207,2016-04-21T20:23:17.006Z,"20km SW of Lone Pine, CA",earthquake,0.32,0.63,0.234,9,reviewed,ci,ci
2016-04-21T19:15:55.590Z,37.3238333,-122.1046667,-0.36,1.38,md,17,62,0.01398,0.05,nc,nc72625540,2016-04-21T23:49:32.486Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.16,31.61,0.2,18,reviewed,nc,nc
2016-04-21T19:08:26.000Z,62.9711,-151.6946,13.7,1.1,ml,,,,0.63,ak,ak13489946,2016-04-21T20:26:36.691Z,"108km NW of Talkeetna, Alaska",earthquake,1,0.3,,,automatic,ak,ak
2016-04-21T18:56:40.670Z,32.8218333,-115.591,10.07,1.35,ml,14,142,0.08341,0.16,ci,ci37335183,2016-04-21T19:03:11.751Z,"4km SW of Imperial, CA",earthquake,0.54,0.84,0.203,18,reviewed,ci,ci
2016-04-21T18:53:02.350Z,-14.5507,166.3773,10,5.1,mb,,92,1.196,0.76,us,us20005kk9,2016-04-21T20:21:49.966Z,"91km NW of Port-Olry, Vanuatu",earthquake,8.7,1.8,0.058,97,reviewed,us,us
2016-04-21T18:50:34.900Z,34.3126667,-117.0146667,2.25,1.06,ml,27,61,0.0561,0.25,ci,ci37335175,2016-04-21T19:02:44.140Z,"12km NW of Big Bear Lake, CA",earthquake,0.46,1.33,0.196,26,reviewed,ci,ci
2016-04-21T18:42:29.190Z,34.3336667,-116.884,-1.74,1.11,ml,12,99,0.04893,0.25,ci,ci37335167,2016-04-21T19:02:22.110Z,"9km NNW of Big Bear City, CA",quarry blast,0.8,31.61,0.093,7,reviewed,ci,ci
2016-04-21T18:35:23.510Z,36.6455,-121.2348333,5.05,1.57,md,24,73,0.1434,0.05,nc,nc72625515,2016-04-23T00:40:03.604Z,"21km SSE of Ridgemark, California",earthquake,0.21,2.15,0.229,22,reviewed,nc,nc
2016-04-21T18:33:15.990Z,32.81,-115.5843333,13.58,1.15,ml,10,102,0.09336,0.26,ci,ci37335143,2016-04-21T18:48:13.696Z,"4km NW of El Centro, CA",earthquake,0.8,1.47,0.332,5,reviewed,ci,ci
2016-04-21T18:32:43.020Z,36.5456,-98.6721,7.73,3.6,mb_lg,,55,0.051,0.41,us,us20005kji,2016-04-21T20:33:55.545Z,"28km S of Alva, Oklahoma",earthquake,2.9,4.8,0.053,92,reviewed,us,us
2016-04-21T18:24:32.440Z,32.8196667,-115.5963333,9.92,1.56,ml,23,115,0.08691,0.15,ci,ci37335135,2016-04-21T18:44:41.118Z,"4km SW of Imperial, CA",earthquake,0.29,0.55,0.153,22,reviewed,ci,ci
2016-04-21T18:22:01.100Z,36.923,-121.3676667,6.87,1.3,md,27,108,0.04392,0.06,nc,nc72625510,2016-04-22T21:48:03.163Z,"8km NNE of Hollister, California",earthquake,0.24,0.63,0.145,21,reviewed,nc,nc
2016-04-21T18:16:51.160Z,34.0531667,-117.3571667,3.23,1.01,ml,27,94,0.05182,0.21,ci,ci37335127,2016-04-21T18:39:02.958Z,"4km ESE of Bloomington, CA",earthquake,0.46,0.58,0.117,5,reviewed,ci,ci
2016-04-21T18:14:22.860Z,32.8245,-115.5961667,15.8,3.39,ml,79,52,0.06179,0.29,ci,ci37335119,2016-04-25T18:26:46.897Z,"4km SW of Imperial, CA",earthquake,0.21,0.32,0.14,271,reviewed,ci,ci
2016-04-21T18:11:04.000Z,65.9898,-148.2307,7.3,2.5,ml,,,,1.09,ak,ak13489928,2016-04-26T22:19:14.040Z,"126km N of College, Alaska",earthquake,0.6,0.3,,,automatic,ak,ak
2016-04-21T18:10:13.000Z,66.0135,-148.1773,0.1,2.2,ml,,,,0.91,ak,ak13489926,2016-04-21T18:56:30.021Z,"130km N of College, Alaska",earthquake,0.5,0.3,,,automatic,ak,ak
2016-04-21T18:09:13.000Z,65.991,-148.2913,0,1.7,ml,,,,1.06,ak,ak13489924,2016-04-21T18:56:32.886Z,"128km N of College, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-04-21T18:07:43.430Z,-22.3423,-67.4533,159.9,4.9,mb,,26,1.374,0.96,us,us20005kj2,2016-04-21T21:33:31.706Z,"101km NE of San Pedro de Atacama, Chile",earthquake,7.3,6.5,0.032,316,reviewed,us,us
2016-04-21T18:06:06.500Z,19.2537,-64.49,58,2.2,Md,4,334.8,0.95490915,0.11,pr,pr16112005,2016-04-21T19:44:38.881Z,"93km N of Road Town, British Virgin Islands",earthquake,5.1,8.9,0,3,reviewed,pr,pr
2016-04-21T18:04:34.700Z,18.7082,-65.2942,74,2.5,Md,5,255.6,0.39885199,0.12,pr,pr16112004,2016-04-21T21:02:02.040Z,"44km N of Culebra, Puerto Rico",earthquake,3.2,2.3,0,5,reviewed,pr,pr
2016-04-21T17:57:52.000Z,57.4032,-154.0426,43.8,2.7,ml,,,,0.74,ak,ak13489922,2016-04-26T22:38:27.040Z,"30km SW of Larsen Bay, Alaska",earthquake,0.5,1.6,,,automatic,ak,ak
2016-04-21T17:41:44.480Z,40.8566667,-124.8213333,23.27,3.1,ml,67,242,0.4728,0.16,nc,nc72625485,2016-04-26T22:44:26.040Z,"54km W of Bayview, California",earthquake,1,4.49,0.209,13,reviewed,nc,nc
2016-04-21T17:26:58.240Z,39.2486667,-122.814,7.48,1.62,md,20,45,0.1751,0.07,nc,nc72625480,2016-04-26T20:47:02.903Z,"12km NE of Upper Lake, California",earthquake,0.21,1.15,0.21,23,reviewed,nc,nc
2016-04-21T17:24:16.460Z,44.709,-113.6486667,7.42,1.35,ml,5,216,0.429,0.04,mb,mb80137249,2016-04-21T17:49:28.800Z,"51km ENE of Challis, Idaho",earthquake,0.92,1.48,0.092,6,reviewed,mb,mb
2016-04-21T17:19:08.940Z,45.6635,-110.3686667,10.5,1.64,ml,10,125,0.035,0.16,mb,mb80137224,2016-04-21T22:40:24.650Z,"14km E of Livingston, Montana",earthquake,0.58,0.75,0.179,6,reviewed,mb,mb
2016-04-21T16:48:49.100Z,41.8667,-119.6154,6,1.8,ml,4,222.57,0.159,0.1582,nn,nn00541334,2016-04-22T04:11:20.920Z,"70km ESE of Lakeview, Oregon",earthquake,5.11,7.5,0.15,2,reviewed,nn,nn
2016-04-21T16:20:12.640Z,40.6281,-119.481,11.6,1.1,ml,3,313.77,0.733,0.1222,nn,nn00541382,2016-04-22T04:13:51.434Z,"10km WNW of Gerlach-Empire, Nevada",earthquake,7.6,4,0,1,reviewed,nn,nn
2016-04-21T16:12:40.910Z,33.3733333,-116.2765,9.8,1.11,ml,43,104,0.08897,0.17,ci,ci37335087,2016-04-21T16:36:58.260Z,"16km NE of Borrego Springs, CA",earthquake,0.19,0.49,0.165,32,reviewed,ci,ci
2016-04-21T16:01:00.300Z,34.7038333,-116.2485,4.06,1.52,ml,22,61,0.0827,0.21,ci,ci37335079,2016-04-21T16:16:52.895Z,"8km WSW of Ludlow, CA",earthquake,0.28,0.85,0.145,24,reviewed,ci,ci
2016-04-21T15:46:12.200Z,18.243,-66.9663,20,2.2,Md,7,90,0.13115403,0.23,pr,pr16112002,2016-04-21T16:24:07.004Z,"2km ESE of Las Marias, Puerto Rico",earthquake,0.5,1.9,0,5,reviewed,pr,pr
2016-04-21T15:40:18.750Z,38.7305,-122.6246667,4.48,1.31,md,31,87,0.05509,0.08,nc,nc72625460,2016-04-23T00:06:02.647Z,"2km SSW of Middletown, California",earthquake,0.43,0.34,0.265,10,reviewed,nc,nc
2016-04-21T15:39:52.000Z,59.7588,-153.1824,100.9,2.8,ml,,,,0.63,ak,ak13489745,2016-04-22T13:56:55.040Z,"75km W of Anchor Point, Alaska",earthquake,0.8,0.6,,,automatic,ak,ak
2016-04-21T15:04:29.486Z,36.4988,-113.9854,0,1,ml,6,161.82,0.653,0.1451,nn,nn00541322,2016-04-22T04:11:26.811Z,"32km SSE of Bunkerville, Nevada",earthquake,3.96,,0.29,3,reviewed,nn,nn
2016-04-21T14:55:01.464Z,40.6387,-119.47,12.7,1.3,ml,3,314.38,0.745,0.0041,nn,nn00541369,2016-04-22T04:13:45.635Z,"10km NW of Gerlach-Empire, Nevada",earthquake,5.56,3.2,0.05,3,reviewed,nn,nn
2016-04-21T14:51:55.710Z,19.3485,-155.1115,7.483,2.35,ml,43,137,0.03658,0.11,hv,hv61237196,2016-04-21T15:46:46.340Z,"16km SE of Volcano, Hawaii",earthquake,0.47,0.58,0.26,14,reviewed,hv,hv
2016-04-21T14:38:28.000Z,63.1356,-150.8467,134.6,1.5,ml,,,,0.6,ak,ak13489580,2016-04-21T15:10:38.698Z,"98km NNW of Talkeetna, Alaska",earthquake,0.6,0.8,,,automatic,ak,ak
